case_id,multi_poly,eia_id,p_state,p_county,ylat,xlong,p_area,p_img_date,p_dig_conf,p_name,p_year,p_pwr_reg,p_tech_pri,p_tech_sec,p_axis,p_azimuth,p_tilt,p_battery,p_cap_ac,p_cap_dc,p_type,p_agrivolt,p_zscore
400733,multi,58792,NC,Cleveland,35.28110123,-81.61589813,338768,20200903,4,Ayrshire,2017,DUK,PV,thin-film,fixed-tilt,180,25,,19.4,27,greenfield,non-agrivoltaic,0.237612
401782,multi,60539,NC,Cumberland,34.83869934,-78.87680054,1298887,20200108,4,Innovative Solar 42,2017,DUK,PV,c-si,single-axis,188,35,,71,92,greenfield,non-agrivoltaic,0.0318233
401123,multi,59516,NC,Halifax,36.41749954,-77.6556015,207487,20090825,4,American Legion PV 1,2017,PJM,PV,c-si,fixed-tilt,191,25,,15.84,20,greenfield,non-agrivoltaic,0.624824
401434,multi,60001,NC,Hertford,36.45249939,-77.12149811,407066,20211119,4,Vaughn Creek PV1,2017,DUK,PV,c-si,single-axis,180,35,,19.9,26,greenfield,non-agrivoltaic,-0.129598
401844,single,60637,NC,Halifax,36.3730011,-77.57189941,495039,20220615,4,Cork Oak Solar,2017,PJM,PV,c-si,single-axis,180,35,,20.25,26.2,greenfield,non-agrivoltaic,-0.383545
401663,multi,60380,NC,Scotland,34.83840179,-79.38580322,1516842,20211214,4,"Shoe Creek Solar, LLC",2017,DUK,PV,c-si,single-axis,180,25,,64.48,92,greenfield,non-agrivoltaic,-0.204283
401845,multi,60638,NC,Halifax,36.39590073,-77.59279633,388977,20220818,4,Sunflower Solar,2017,PJM,PV,c-si,single-axis,180,0,,16.2,21,greenfield,non-agrivoltaic,-0.358893
402537,multi,61693,NC,Pitt,35.38059998,-77.40869904,737577,20190417,4,Buckleberry Solar,2018,CPLE,PV,c-si,fixed-tilt,181,25,,52.1,75,greenfield,non-agrivoltaic,0.747608
402943,single,62330,NC,Camden,36.31230164,-76.12560272,124171,20210715,4,"Camden Dam Solar, LLC",2019,PJM,PV,thin-film,single-axis,180,0,,5,7.2,greenfield,non-agrivoltaic,-0.266172
401552,single,60181,NC,Craven,35.16880035,-77.11720276,119865,20220318,4,Grove Solar,2019,DUK,PV,thin-film,single-axis,180,0,,5,7,greenfield,non-agrivoltaic,-0.256557
403136,multi,62678,NC,Pender,34.67910004,-77.97810364,1564664,20200603,4,Crooked Run,2019,DUK,PV,thin-film,single-axis,204,,,70.1,105,greenfield,non-agrivoltaic,-0.0545414
401321,multi,59829,NC,Duplin,34.80289841,-78.00450134,125759,20220130,4,Hickory,2019,CPLE,PV,c-si,single-axis,180,0,,5,7.2,greenfield,non-agrivoltaic,-0.283158
403122,single,62660,NC,Lee,35.4272995,-79.12930298,82421,20200414,4,"1025 Traveller Solar, LLC",2019,CPLE,PV,thin-film,single-axis,180,20,,5,6.7,greenfield,non-agrivoltaic,0.274485
403121,multi,62659,NC,Jones,35.06499863,-77.18499756,166502,20191225,4,"Pecan Grove Solar, LLC",2019,CPLE,PV,thin-film,single-axis,180,20,,5,6.7,greenfield,non-agrivoltaic,-0.67783
401706,single,60440,NC,Sampson,35.01979828,-78.35140228,81467,20200227,4,McGrigor Farm Solar,2019,CPLE,PV,c-si,single-axis,180,25,,5,6.8,greenfield,non-agrivoltaic,0.325044
402941,multi,62328,NC,Martin,35.82820129,-76.79119873,149544,20211203,4,"Mill Pond Solar, LLC",2019,PJM,PV,c-si,single-axis,180,25,,5,7.4,greenfield,non-agrivoltaic,-0.46338
402403,multi,61512,NC,Vance,36.47219849,-78.3184967,845051,20201221,4,"Bullock Solar, LLC",2017,CPLE,PV,c-si,fixed-tilt,180,20,,50,75,greenfield,non-agrivoltaic,0.447596
401230,multi,59666,NC,Robeson,34.80350113,-79.3286972,774954,20211214,4,Innovative Solar 47,2017,DUK,PV,c-si,single-axis,180,17,,35,47,greenfield,non-agrivoltaic,-0.204366
401368,single,59899,NC,Beaufort,35.47439957,-77.11239624,52096,20210715,2,"Choco Solar, LLC",2014,CPLE,PV,c-si,single-axis,180,25,,5,7,greenfield,non-agrivoltaic,1.50581
401817,multi,60601,NC,Beaufort,35.47600174,-77.11260223,68008,20210715,2,Bay Branch Solar,2018,CPLE,PV,thin-film,single-axis,180,20,,5,7.5,greenfield,non-agrivoltaic,0.947045
401872,multi,60691,NC,Randolph,35.75149918,-79.78230286,77020,20220415,4,Tanager Holdings,2019,CPLE,PV,thin-film,single-axis,180,19,,5,6.8,greenfield,non-agrivoltaic,0.436848
400162,multi,57435,NC,Hertford,36.42449951,-77.06259918,111826,20211119,4,"Solar Star North Carolina II, LLC",2011,PJM,PV,c-si,single-axis,180,0,,5,7.5,greenfield,non-agrivoltaic,-0.0554364
400767,multi,58848,NC,Duplin,35.00090027,-78.125,1097383,20210929,1,Warsaw Farm,2015,CPLE,PV,thin-film,fixed-tilt,180,25,,64.8,87.5,greenfield,non-agrivoltaic,0.238415
400928,multi,59153,NC,Nash,36.1271019,-77.72149658,310829,20220818,4,Watson Seed Farm PV1,2015,PJM,PV,thin-film,fixed-tilt,191,25,,20,25,greenfield,non-agrivoltaic,0.254536
401133,single,59526,NC,Nash,36.13090134,-77.73699951,463634,20220818,4,Whitakers,2015,PJM,PV,c-si,single-axis,181,20,,12,16.8,greenfield,non-agrivoltaic,-0.770724
401232,single,59669,NC,Lenoir,35.20589828,-77.71269989,806114,20200403,4,Innovative Solar 54,2018,DUK,PV,c-si,fixed-tilt,181,25,,50,73.7,greenfield,non-agrivoltaic,0.509635
401238,multi,59678,NC,Pender,34.61389923,-77.99729919,697942,20220130,4,Innovative Solar 67,2018,DUK,PV,c-si,single-axis,181,1,,33.3,49,greenfield,non-agrivoltaic,0.0173597
401403,multi,59951,NC,Warren,36.51599884,-78.03079987,497067,20220216,4,Five Forks Solar,2019,PJM,PV,c-si,single-axis,180,10,,20,26,greenfield,non-agrivoltaic,-0.397889
401454,multi,60030,NC,Northampton,36.49060059,-77.4822998,2454328,20220611,4,Pecan Solar,2018,PJM,PV,thin-film,single-axis,181,23,,74.9,111.3,greenfield,non-agrivoltaic,-0.559314
401539,single,60149,NC,Bladen,34.5340004,-78.31199646,640241,20210830,4,"Innovative Solar 43, LLC",2016,DUK,PV,c-si,fixed-tilt,181,25,,38.9,51,greenfield,non-agrivoltaic,0.236614
401692,multi,60422,NC,Pasquotank,36.41279984,-76.36949921,343380,20210618,4,Morgan's Corner,2015,PJM,PV,c-si,fixed-tilt,181,0,,19.65,25,greenfield,non-agrivoltaic,0.0776587
401755,multi,60510,NC,Perquimans,36.22200012,-76.45559692,224749,20201217,4,Two Mile Desert Project,2019,PJM,PV,c-si,fixed-tilt,169,15,,16.2,21,greenfield,non-agrivoltaic,0.556294
401825,multi,60611,NC,Currituck,36.47949982,-76.15509796,1875827,20211021,4,Summit Farms Solar,2017,PJM,PV,c-si,single-axis,181,0,,60,83.5,greenfield,non-agrivoltaic,-0.57868
402612,single,61813,NC,Currituck,36.47259903,-76.15750122,1815944,20211021,4,"Ranchland Solar, LLC",2017,PJM,PV,c-si,single-axis,180,0,,60,84.5,greenfield,non-agrivoltaic,-0.531851
402090,multi,60997,NC,Martin,35.82009888,-77.3062973,148131,20210715,4,Everett PV1,2019,PJM,PV,c-si,fixed-tilt,191,0,,10,13,greenfield,non-agrivoltaic,0.424585
402326,single,61405,NC,Lenoir,35.29909897,-77.82230377,96503,20200403,4,"Moorings Farm 2, LLC",2017,CPLE,PV,thin-film,fixed-tilt,180,0,,5,6.7,greenfield,non-agrivoltaic,-0.0007009
402595,multi,61778,NC,Halifax,36.20460129,-77.62419891,430645,20220818,4,North 301 Solar,2019,PJM,PV,c-si,single-axis,181,0,,20,26.9,greenfield,non-agrivoltaic,-0.162244
402596,single,61781,NC,Chowan,36.05130005,-76.54499817,97541,20200309,4,Edenton Solar,2019,PJM,PV,c-si,fixed-tilt,200,0,,5,7.5,greenfield,non-agrivoltaic,0.172428
402788,multi,62054,NC,Perquimans,36.15750122,-76.49030304,131850,20210618,4,Alpha Value Solar,2019,PJM,PV,thin-film,single-axis,180,15,,5,6.9,greenfield,non-agrivoltaic,-0.3973
402896,multi,62223,NC,Sampson,35.25469971,-78.36849976,125436,20210408,4,"Warren Solar Farm, LLC",2019,CPLE,PV,c-si,single-axis,180,15,,5,7,greenfield,non-agrivoltaic,-0.316727
402952,multi,62340,NC,Hertford,36.25350189,-77.05110168,1451177,20210707,2,"Aulander Holloman Solar, LLC",2018,PJM,PV,c-si,single-axis,180,0,,80,125,greenfield,non-agrivoltaic,0.386929
403082,single,62595,NC,Johnston,35.73619843,-78.35489655,87988,20200227,4,"Wendell Solar Farm, LLC",2019,CPLE,PV,c-si,single-axis,180,15,,5,6.3,greenfield,non-agrivoltaic,0.0497049
403083,single,62596,NC,Nash,35.81800079,-78.13469696,79804,20210722,4,"Sabattus Solar, LLC",2019,CPLE,PV,c-si,fixed-tilt,180,20,,5,7.1,greenfield,non-agrivoltaic,0.452605
403382,multi,63076,NC,Northampton,36.47190094,-77.53980255,2210429,20220615,4,Gutenberg Solar,2019,PJM,PV,thin-film,single-axis,180,20,,79.9,119,greenfield,non-agrivoltaic,-0.362421
403599,multi,63383,NC,Brunswick,34.27679825,-78.06089783,70162,20220130,2,"ATOOD Solar IV, LLC",2019,CPLE,PV,c-si,fixed-tilt,180,0,,5,6,greenfield,non-agrivoltaic,0.372532
403483,multi,63225,NC,Brunswick,34.27780151,-78.05889893,54087,20220130,4,"AGA TAG Solar IV, LLC",2019,CPLE,PV,c-si,single-axis,45,25,,4.8,7.2,greenfield,non-agrivoltaic,1.47685
401533,single,60135,NC,Duplin,34.9076004,-77.78250122,86993,20220126,4,"Cedar Solar, LLC",2015,DUK,PV,c-si,fixed-tilt,180,20,,4.9,6.7,greenfield,non-agrivoltaic,0.175373
403532,single,63299,NC,Duplin,34.90140152,-77.78359985,34916,20220126,4,"Harvest Beulaville, LLC",2017,CPLE,PV,c-si,fixed-tilt,180,0,,2,2.7,greenfield,non-agrivoltaic,0.182582
400854,single,59039,NC,Duplin,34.90409851,-77.78420258,35225,20170628,4,Beulaville,2013,DUK,PV,c-si,fixed-tilt,180,0,,1.5,2.5,greenfield,non-agrivoltaic,0.0351279
402079,single,60982,NC,Duplin,34.89749908,-77.79509735,87992,20180512,4,Atkinson Farm Solar,2015,CPLE,PV,thin-film,fixed-tilt,180,0,,5,6.5,greenfield,non-agrivoltaic,0.102359
400925,multi,59149,NC,Hertford,36.30360031,-76.98999786,61336,20210707,1,Simons Farm,2016,PJM,PV,c-si,fixed-tilt,180,0,,5,7,greenfield,non-agrivoltaic,1.03623
401303,single,59795,NC,Hertford,36.30699921,-76.9980011,91803,20210715,1,Ahoskie,2018,PJM,PV,c-si,fixed-tilt,180,,,5,5.8,greenfield,non-agrivoltaic,-0.145673
400398,single,58135,NC,Beaufort,35.50159836,-76.85240173,231555,20211203,4,"Washington White Post Solar, LLC",2012,CPLE,PV,c-si,fixed-tilt,181,,,12.5,15,greenfield,non-agrivoltaic,-0.10854
400765,single,58846,NC,Beaufort,35.49940109,-76.84739685,59168,20211203,2,"Washington Millfield Solar, LLC",2013,CPLE,PV,c-si,fixed-tilt,180,0,,5,7,greenfield,non-agrivoltaic,1.13324
402484,multi,61610,NC,Cabarrus,35.30310059,-80.49420166,1519444,20201003,4,"NC 102 Project, LLC",2018,DUK,PV,c-si,fixed-tilt,179,25,,74.8,102.6,greenfield,non-agrivoltaic,-0.0448527
400762,single,58843,NC,Beaufort,35.49909973,-76.84449768,48768,20211203,2,"Bethel Price Solar, LLC",2014,PJM,PV,c-si,single-axis,180,0,,3.2,7,greenfield,non-agrivoltaic,1.7185301
400465,multi,58316,NC,Robeson,34.81990051,-78.96890259,105706,20220104,4,Railroad Farm,2012,CPLE,PV,c-si,fixed-tilt,180,25,,5,6.4,greenfield,non-agrivoltaic,-0.206767
400475,multi,58336,NC,Durham,36.23139954,-78.95059967,95006,20210706,4,Mile Farm,2014,CPLE,PV,c-si,fixed-tilt,180,25,,5,6.4,greenfield,non-agrivoltaic,-0.0485768
400476,multi,58337,NC,Rockingham,36.27230072,-79.7634964,89594,20220214,4,Moore Solar Farm,2013,DUK,PV,c-si,fixed-tilt,180,15,,5,6,greenfield,non-agrivoltaic,-0.0577495
400481,multi,58342,NC,Wilson,35.80319977,-77.86799622,95621,20220220,4,Wilson Farm 1,2013,CPLE,PV,c-si,fixed-tilt,180,25,,5,6.1,greenfield,non-agrivoltaic,-0.131412
400483,multi,58344,NC,Wayne,35.41809845,-77.9865036,95031,20191129,4,AM Best Farm,2013,CPLE,PV,c-si,fixed-tilt,190,22,,5,6.7,greenfield,non-agrivoltaic,0.0242475
400558,multi,58492,NC,Surry,36.46110153,-80.60050201,81186,20220302,4,"Ararat Rock Solar, LLC",2012,DUK,PV,c-si,fixed-tilt,180,0,batteries,3.5,4.5,greenfield,non-agrivoltaic,-0.325475
400661,multi,58649,NC,Montgomery,35.3429985,-79.76229858,354507,20200903,4,"Montgomery Solar, LLC",2015,DUK,PV,c-si,fixed-tilt,180,25,batteries,20,25,greenfield,non-agrivoltaic,0.0246455
400673,multi,58668,NC,Rowan,35.54119873,-80.47509766,62791,20201003,4,"Rockwell Solar, LLC",2014,DUK,PV,c-si,fixed-tilt,180,25,,3.5,4.2,greenfield,non-agrivoltaic,-0.0596102
400675,multi,58670,NC,Robeson,34.52339935,-79.1053009,88236,20220104,4,"Turkey Branch Solar, LLC",2014,DUK,PV,c-si,fixed-tilt,180,25,,4,6.5,greenfield,non-agrivoltaic,0.0976198
400698,single,58722,NC,Rutherford,35.26279831,-81.8219986,82998,20200403,3,Charlotte Solar,2015,DUK,PV,c-si,fixed-tilt,180,,,5,6.6,greenfield,non-agrivoltaic,0.233423
400710,multi,58746,NC,Durham,36.07970047,-78.82369995,92217,20210221,4,Star Solar,2016,DUK,PV,c-si,fixed-tilt,180,25,,5,7,greenfield,non-agrivoltaic,0.149628
400860,single,59050,NC,Lenoir,35.29899979,-77.55470276,39617,20200403,4,Wallace,2013,DUK,PV,c-si,fixed-tilt,180,0,,1.8,2.5,greenfield,non-agrivoltaic,-0.147402
400749,multi,58810,NC,Pitt,35.64199829,-77.31520081,96202,20210422,4,"Rams Horn Solar Center, LLC",2014,CPLE,PV,c-si,fixed-tilt,180,25,,5,6.4,greenfield,non-agrivoltaic,-0.0680054
401367,multi,59898,NC,Halifax,36.1269989,-77.40859985,92243,20201006,2,"SunEnergy1-Scotland Neck, LLC",2014,PJM,PV,c-si,single-axis,180,20,,3,4.2,greenfield,non-agrivoltaic,-0.555059
400769,multi,58851,NC,Scotland,34.79639816,-79.53980255,95357,20211123,4,Oakboro Farm,2014,DUK,PV,c-si,fixed-tilt,180,,,5,6.4,greenfield,non-agrivoltaic,-0.0543292
400772,multi,58855,NC,Nash,35.95009995,-78.09329987,67694,20210722,4,Nash 64 Farm,2014,CPLE,PV,c-si,fixed-tilt,180,25,,5,6.3,greenfield,non-agrivoltaic,0.547671
400773,multi,58856,NC,Robeson,34.81829834,-79.20089722,110702,20210704,4,Pate Farm,2013,CPLE,PV,c-si,fixed-tilt,180,25,,5,6.5,greenfield,non-agrivoltaic,-0.249199
400774,multi,58859,NC,Harnett,35.33449936,-78.66159821,73346,20220504,4,Erwin Farm,2014,CPLE,PV,c-si,fixed-tilt,180,0,,5,5.1,greenfield,non-agrivoltaic,0.0017478
400775,multi,58861,NC,Catawba,35.61109924,-81.24549866,91523,20210812,4,Sigmon Catawba Farm,2014,DUK,PV,c-si,fixed-tilt,180,25,,5,6.4,greenfield,non-agrivoltaic,0.0108958
400779,multi,58866,NC,Columbus,34.3246994,-78.79309845,69004,20190521,4,Garrell Solar Farm,2013,CPLE,PV,c-si,fixed-tilt,180,25,,5,5.2,greenfield,non-agrivoltaic,0.136869
400780,multi,58867,NC,Harnett,35.51699829,-78.7507019,72997,20220504,4,Angier Farm,2013,CPLE,PV,c-si,fixed-tilt,180,20,,5,5.7,greenfield,non-agrivoltaic,0.200143
400783,multi,58874,NC,Vance,36.27149963,-78.34989929,103718,20220214,4,"Dement Farm, LLC",2013,CPLE,PV,c-si,fixed-tilt,180,20,,4.9,6.5,greenfield,non-agrivoltaic,-0.157477
400820,multi,58957,NC,Columbus,34.30929947,-79.01540375,88263,20200906,4,"Graham Solar Center, LLC",2014,CPLE,PV,c-si,fixed-tilt,180,0,,4.8,6.7,greenfield,non-agrivoltaic,0.149664
400853,multi,59038,NC,Cleveland,35.22109985,-81.32859802,65133,20200903,4,Battleground,2013,DUK,PV,c-si,fixed-tilt,180,20,,3,4.3,greenfield,non-agrivoltaic,-0.0797886
400886,multi,59100,NC,Columbus,34.33160019,-78.52970123,98114,20210520,4,"Chauncey Farm, LLC",2014,CPLE,PV,c-si,fixed-tilt,180,25,,4.9,6.4,greenfield,non-agrivoltaic,-0.0980813
400907,multi,59126,NC,Davie,35.84820175,-80.55439758,94772,20211017,4,"Daniel Farm, LLC",2014,DUK,PV,c-si,fixed-tilt,180,25,,5,6,greenfield,non-agrivoltaic,-0.142632
400933,multi,59158,NC,Wilson,35.79999924,-77.84880066,113496,20190131,4,Langley PV1,2014,CPLE,PV,thin-film,fixed-tilt,180,0,,5,7,greenfield,non-agrivoltaic,-0.180531
400947,multi,59176,NC,Martin,35.7989006,-77.06520081,128032,20200703,4,Williamston Solar,2014,PJM,PV,thin-film,fixed-tilt,180,0,,5,6.7,greenfield,non-agrivoltaic,-0.397336
401059,multi,59427,NC,Perquimans,36.22309875,-76.46520233,97314,20210618,4,Two Mile Solar,2015,PJM,PV,c-si,fixed-tilt,180,0,,5,6.5,greenfield,non-agrivoltaic,-0.0618019
401104,multi,59497,NC,Craven,35.16040039,-77.10970306,103059,20220327,4,Andrew Solar,2015,DUK,PV,c-si,fixed-tilt,180,20,batteries,5,6.4,greenfield,non-agrivoltaic,-0.170691
401405,multi,59955,NC,Johnston,35.479599,-78.33630371,37752,20200227,2,ESA Smithfield,2015,CPLE,PV,c-si,fixed-tilt,180,37,,1.8,2.3,greenfield,non-agrivoltaic,-0.197983
401113,multi,59506,NC,Cumberland,35.07210159,-78.80899811,68207,20220504,4,Quincy Solar,2015,CPLE,PV,c-si,fixed-tilt,180,0,,4,5.2,greenfield,non-agrivoltaic,0.157297
401120,multi,59513,NC,Martin,35.83349991,-77.12319946,328048,20210715,4,Meadows PV 1,2016,PJM,PV,thin-film,fixed-tilt,181,,,20,25.9,greenfield,non-agrivoltaic,0.220244
401136,multi,59530,NC,Pasquotank,36.27170181,-76.30729675,606569,20200309,4,Pasquotank,2014,PJM,PV,c-si,single-axis,181,15,,19.95,28,greenfield,non-agrivoltaic,-0.540458
401171,multi,59570,NC,Davie,35.83349991,-80.57450104,250234,20220830,4,Mocksville Solar,2016,DUK,PV,c-si,fixed-tilt,179,,,15.4,20,greenfield,non-agrivoltaic,0.242824
401173,multi,59575,NC,Bladen,34.74610138,-78.4292984,97117,20210830,4,Manway Solar Farm,2015,CPLE,PV,c-si,fixed-tilt,180,,,5,6.4,greenfield,non-agrivoltaic,-0.0825462
401175,multi,59577,NC,Stanly,35.46889877,-80.29440308,100131,20210209,4,Misenheimer Farm,2015,DUK,PV,c-si,fixed-tilt,190,0,,5,6.4,greenfield,non-agrivoltaic,-0.128564
401181,multi,59586,NC,Duplin,35.05879974,-77.85350037,98192,20190131,4,Woodland Church Farm,2015,CPLE,PV,c-si,fixed-tilt,190,0,,5,6.7,greenfield,non-agrivoltaic,-0.0284055
401187,multi,59595,NC,Alexander,35.90209961,-81.10500336,120651,20201114,4,Stikeleather Farm,2015,DUK,PV,c-si,fixed-tilt,180,0,,5,6.3,greenfield,non-agrivoltaic,-0.399979
401570,multi,60207,NC,Northampton,36.46870041,-77.59880066,118151,20220611,4,Hemlock Solar,2017,PJM,PV,c-si,single-axis,180,25,,5,7,greenfield,non-agrivoltaic,-0.236903
401236,multi,59676,NC,Robeson,34.69549942,-79.21720123,80173,20210704,4,Innovative Solar 55,2017,DUK,PV,c-si,fixed-tilt,180,30,,6.5,6.9,greenfield,non-agrivoltaic,0.385234
401317,multi,59825,NC,Franklin,36.05770111,-78.30699921,91816,20220925,4,South Louisburg Solar,2016,CPLE,PV,c-si,fixed-tilt,180,0,,5,7,greenfield,non-agrivoltaic,0.157319
401342,single,59857,NC,Nash,36.05490112,-77.75450134,88460,20220818,2,"SoINCPower 5, LLC",2015,PJM,PV,c-si,single-axis,180,0,,5,6.9,greenfield,non-agrivoltaic,0.198193
401433,multi,60000,NC,Northampton,36.44150162,-77.13539886,226071,20211119,4,Turkey Creek PV1,2017,DUK,PV,c-si,single-axis,180,5,,13.5,16.8,greenfield,non-agrivoltaic,0.112626
401514,multi,60108,NC,Cleveland,35.25740051,-81.50559998,68313,20211023,4,"SID Solar I, LLC",2015,DUK,PV,c-si,fixed-tilt,180,0,,4.9,6.4,greenfield,non-agrivoltaic,0.562067
401544,multi,60156,NC,Hoke,34.98160172,-79.26380157,79860,20210527,4,Shelter Solar,2018,DUK,PV,c-si,fixed-tilt,180,0,,5,7.1,greenfield,non-agrivoltaic,0.451158
401559,multi,60189,NC,Gates,36.43799973,-76.59519959,137283,20201217,4,Sugar Run Solar,2015,PJM,PV,c-si,single-axis,180,20,,5,7,greenfield,non-agrivoltaic,-0.428448
401571,multi,60208,NC,Northampton,36.4673996,-77.61799622,101330,20220611,4,"Long Farm 46 Solar, LLC",2016,PJM,PV,c-si,fixed-tilt,180,,,5,6.9,greenfield,non-agrivoltaic,-0.0316376
401572,multi,60209,NC,Halifax,36.34889984,-77.63269806,85223,20220611,4,HXNAir Solar One,2017,PJM,PV,c-si,fixed-tilt,180,22,,5,7,greenfield,non-agrivoltaic,0.294145
401665,multi,60383,NC,Union,34.93230057,-80.63310242,988697,20211017,4,Monroe Solar Facility,2017,DUK,PV,thin-film,fixed-tilt,180,22,,60,74.6,greenfield,non-agrivoltaic,0.139071
401671,multi,60394,NC,Bladen,34.74539948,-78.42169952,151736,20210830,1,Tamworth Holdings,2019,DUK,PV,thin-film,fixed-tilt,180,0,,5,6.8,greenfield,non-agrivoltaic,-0.571697
401673,multi,60396,NC,Robeson,34.77199936,-78.98390198,74496,20220104,4,"St. Pauls Solar 1, LLC",2017,DUK,PV,c-si,fixed-tilt,180,20,,4.9,6.7,greenfield,non-agrivoltaic,0.475102
401678,multi,60401,NC,Johnston,35.54930115,-78.17819977,87606,20190126,4,"Bizzell Church Solar 1, LLC",2015,DUK,PV,c-si,fixed-tilt,180,0,,5.2,6.9,greenfield,non-agrivoltaic,0.215833
401680,multi,60403,NC,Granville,36.29090118,-78.63459778,89391,20220730,4,"Currin Solar, LLC",2015,DUK,PV,c-si,fixed-tilt,180,0,,5.2,6.4,greenfield,non-agrivoltaic,0.0495867
401691,multi,60417,NC,Martin,35.85419846,-77.10669708,100549,20200703,4,Modlin Solar Farm,2016,PJM,PV,c-si,fixed-tilt,180,20,,4.9,6.9,greenfield,non-agrivoltaic,-0.0193674
401737,multi,60484,NC,Martin,35.83539963,-77.10829926,82725,20200703,4,"Williamston West Farm, LLC",2016,PJM,PV,c-si,fixed-tilt,178,30,,4.9,6.3,greenfield,non-agrivoltaic,0.155382
401783,multi,60540,NC,Bladen,34.54669952,-78.75209808,665705,20200108,4,Innovative Solar 31,2017,DUK,PV,c-si,single-axis,180,20,,35,42.3,greenfield,non-agrivoltaic,-0.137254
401789,multi,60549,NC,Robeson,34.81579971,-79.19480133,86961,20210704,4,"ZV Solar 3, LLC",2016,DUK,PV,c-si,fixed-tilt,180,15,,4.9,6.9,greenfield,non-agrivoltaic,0.229385
401800,multi,60576,NC,Anson,34.9681015,-80.05059814,107134,20211116,4,Wadesboro Farm 3,2016,CPLE,PV,thin-film,fixed-tilt,190,23,,5,6.5,greenfield,non-agrivoltaic,-0.203834
401813,multi,60597,NC,Wayne,35.32339859,-77.8730011,102404,20220220,4,"Wayne Solar III, LLC",2014,DUK,PV,c-si,fixed-tilt,180,0,,5,6.5,greenfield,non-agrivoltaic,-0.138822
401816,multi,60600,NC,Union,34.95289993,-80.48329926,80777,20220123,4,Old Pageland Monroe Road Solar Farm,2015,DUK,PV,c-si,fixed-tilt,180,25,,5.3,7.1,greenfield,non-agrivoltaic,0.427744
401833,multi,60623,NC,Nash,35.89759827,-78.14710236,938609,20210722,4,Brantley Solar,2018,DUK,PV,thin-film,fixed-tilt,180,25,,50.2,71.4,greenfield,non-agrivoltaic,0.153388
401848,multi,60651,NC,Nash,36.0707016,-78.03790283,101974,20191001,4,"North Nash Farm, LLC",2015,CPLE,PV,thin-film,fixed-tilt,180,20,,5,6.5,greenfield,non-agrivoltaic,-0.132613
401942,multi,60784,NC,Robeson,34.56570053,-79.03559875,96711,20220104,4,Jersey Holdings,2017,DUK,PV,c-si,fixed-tilt,180,25,,5,6.9,greenfield,non-agrivoltaic,0.0438105
402016,multi,60882,NC,Halifax,36.34600067,-77.63289642,92121,20220611,4,Carl Friedrich Gauss Solar,2018,PJM,PV,c-si,fixed-tilt,180,15,,5,7,greenfield,non-agrivoltaic,0.151463
402160,multi,61129,NC,Anson,34.97169876,-80.03179932,118388,20211116,4,Wadesboro Solar,2017,CPLE,PV,c-si,fixed-tilt,180,52,,5,7.7,greenfield,non-agrivoltaic,-0.102486
402889,multi,62205,NC,Duplin,34.74779892,-77.9865036,86164,20200603,4,"Nickelson Solar, LLC",2018,CPLE,PV,c-si,fixed-tilt,180,25,,5.3,7.1,greenfield,non-agrivoltaic,0.300259
401683,single,60408,NC,Nash,35.85229874,-78.20639801,86205,20190109,4,"Nash 97 Solar, LLC",2016,DUK,PV,c-si,fixed-tilt,180,0,,5.2,7.1,greenfield,non-agrivoltaic,0.29935
402212,multi,61219,NC,Vance,36.39189911,-78.44740295,99231,20211226,4,"Kelly Solar, LLC",2018,CPLE,PV,c-si,fixed-tilt,180,,,5,6.9,greenfield,non-agrivoltaic,0.0017774
402241,multi,61278,NC,Wilson,35.69760132,-77.88269806,146834,20220220,4,Wilson Solar Farm 5,2017,CPLE,PV,c-si,fixed-tilt,180,,,10,12.1,greenfield,non-agrivoltaic,0.300375
402242,multi,61279,NC,Wilson,35.69739914,-77.87660217,163483,20220220,4,Wilson Solar Farm 6,2017,CPLE,PV,c-si,fixed-tilt,180,0,,10,12.7,greenfield,non-agrivoltaic,0.190829
402410,multi,61520,NC,Wayne,35.43659973,-78.1053009,36817,20191224,4,Rosewood Solar,2016,CPLE,PV,c-si,fixed-tilt,180,0,,2,3,greenfield,non-agrivoltaic,0.278988
